Date,Open,High,Low,Close,Volume
2020-12-21,37.8,38.35,37.55,38.1,8128700.0
2020-12-22,38.2,38.9,37.3,38.9,12219400.0
2020-12-23,38.8,38.8,37.75,38.55,6381700.0
2020-12-28,38.2,38.9,37.4,38.6,5404000.0
2020-12-29,38.55,38.65,38.3,38.5,9207200.0
2021-01-04,38.5,40.4,38.45,39.25,12522700.0
2021-01-05,39.25,39.8,39.15,39.5,8630200.0
2021-01-06,39.5,39.5,37.65,39.0,6698100.0
2021-01-07,39.35,39.4,38.5,39.1,6987400.0
2021-01-08,39.0,40.4,38.85,40.4,9232000.0
2021-01-11,40.4,41.95,40.0,40.0,11688800.0
2021-01-12,40.3,41.0,39.2,39.7,9966300.0
2021-01-13,39.7,40.55,39.3,39.3,10437800.0
2021-01-14,39.3,40.35,39.3,39.8,6294900.0
2021-01-15,39.8,40.5,39.4,39.4,6409400.0
2021-01-18,39.4,39.5,39.0,39.2,8206200.0
2021-01-19,39.2,39.2,39.0,39.0,4012200.0
2021-01-20,38.9,39.2,38.5,39.0,7415800.0
2021-01-21,39.0,39.0,38.4,38.5,5868300.0
2021-01-22,38.5,38.5,37.25,37.6,9068600.0
2021-01-25,37.7,38.4,37.7,38.2,5014900.0
2021-01-26,38.0,38.0,37.05,37.7,8049500.0
2021-01-27,37.65,37.65,36.8,36.8,12686900.0
2021-01-28,36.7,37.5,36.2,36.8,6185300.0
2021-01-29,36.9,36.9,35.3,35.3,19797800.0
2021-02-01,35.3,37.55,35.3,37.55,10663700.0
2021-02-02,37.45,37.55,36.8,37.0,9372200.0
2021-02-03,37.5,37.5,36.4,37.2,3742900.0
2021-02-04,36.55,37.25,36.0,37.25,6022000.0
2021-02-05,37.0,38.35,36.55,38.35,5785000.0
2021-02-08,38.7,38.7,37.45,37.45,5791700.0
2021-02-09,37.45,38.0,37.45,37.6,6408200.0
2021-02-10,37.55,38.4,37.5,38.1,8475700.0
2021-02-11,37.8,38.1,37.2,37.2,5755200.0
2021-02-15,37.3,37.5,36.75,36.75,4015300.0
2021-02-16,37.0,38.0,36.9,38.0,4986800.0
2021-02-17,37.4,37.8,37.05,37.25,8884600.0
2021-02-18,37.0,37.05,35.8,35.8,11064300.0
2021-02-19,36.0,36.15,35.55,35.75,15706700.0
2021-02-22,35.8,36.25,35.75,35.75,5444200.0
2021-02-23,35.6,35.85,35.3,35.5,10150700.0
2021-02-24,35.55,35.8,35.0,35.0,9081700.0
2021-02-26,35.2,36.95,34.6,36.15,12020100.0
2021-03-01,36.15,36.7,35.55,36.05,6325300.0
2021-03-02,36.15,37.2,35.95,37.2,5034500.0
2021-03-03,37.0,37.4,36.5,37.0,5624100.0
2021-03-04,36.8,36.95,36.55,36.95,5556300.0
2021-03-05,36.95,37.0,36.05,37.0,7635500.0
2021-03-08,36.8,36.8,35.8,35.9,3951700.0
2021-03-09,35.75,36.0,35.35,35.85,5909700.0
2021-03-10,35.8,36.8,35.6,35.8,4766700.0
2021-03-11,36.2,36.55,35.7,36.55,3435600.0
2021-03-12,36.5,36.8,36.0,36.4,3421300.0
2021-03-15,36.05,36.1,35.35,35.65,10223400.0
2021-03-16,35.5,35.7,35.35,35.5,6297800.0
2021-03-17,35.6,35.95,35.0,35.0,6270500.0
2021-03-18,35.1,36.4,35.1,36.3,4412900.0
2021-03-19,36.2,36.2,34.25,34.25,12539800.0
2021-03-22,34.0,34.75,33.55,33.95,8616000.0
2021-03-23,34.1,34.75,33.9,34.75,5182900.0
2021-03-24,34.55,35.3,34.2,35.3,4149700.0
2021-03-25,35.35,36.1,35.35,35.95,4360000.0
2021-03-26,35.95,36.3,35.6,36.0,8839700.0
2021-03-29,35.5,37.45,35.2,37.05,6785900.0
2021-03-30,36.4,37.0,35.45,35.55,5586800.0
2021-03-31,35.45,35.75,35.0,35.0,7659700.0
2021-04-05,35.2,35.7,34.35,34.5,4098000.0
2021-04-06,34.75,35.3,34.7,35.0,2848400.0
2021-04-07,35.0,36.9,35.0,36.85,4344100.0
2021-04-08,36.3,36.35,35.6,35.6,3411200.0
2021-04-12,36.0,36.0,34.6,35.6,9003600.0
2021-04-13,35.7,35.8,34.6,35.0,3541500.0
2021-04-14,35.45,35.7,34.8,35.7,5608700.0
2021-04-15,35.6,36.5,35.1,36.5,6105400.0
2021-04-16,36.5,36.5,35.8,35.85,3839700.0
2021-04-19,35.7,35.75,35.2,35.5,4799600.0
2021-04-20,35.6,36.25,35.25,36.25,7200400.0
2021-04-21,36.0,36.0,34.8,34.8,5159400.0
2021-04-22,35.3,35.45,34.85,35.45,4723900.0
2021-04-23,35.45,35.5,34.85,35.0,2800500.0
2021-04-26,35.05,35.05,34.05,34.9,8706300.0
2021-04-27,34.5,34.85,34.35,34.65,2601900.0
2021-04-28,34.7,35.4,34.7,35.4,4802600.0
2021-04-29,34.95,35.9,34.95,35.9,3876000.0
2021-04-30,35.3,35.5,34.45,34.45,8304800.0
2021-05-03,34.5,34.95,34.3,34.3,2905400.0
2021-05-04,34.6,34.6,34.15,34.2,4032500.0
2021-05-05,34.2,34.2,33.5,33.65,4749200.0
2021-05-06,33.7,34.5,33.45,34.5,6258300.0
2021-05-07,34.2,34.35,33.75,33.8,2631800.0
2021-05-10,33.95,34.35,33.7,33.7,2721100.0
2021-05-11,33.6,33.95,33.25,33.95,3212900.0
2021-05-12,33.9,33.9,32.5,32.5,32224500.0
2021-05-14,33.3,33.3,31.8,33.0,26328400.0
2021-05-17,32.95,33.9,32.55,33.9,4645500.0
2021-05-18,33.2,33.95,33.05,33.7,4611600.0
2021-05-19,33.7,33.9,33.1,33.75,2422500.0
2021-05-20,33.75,33.75,32.85,32.85,5699500.0
2021-05-21,32.85,33.2,32.25,33.2,6238300.0
2021-05-24,32.6,32.9,32.45,32.7,3808700.0
2021-05-25,32.7,32.85,32.45,32.55,27928500.0
2021-05-26,32.9,34.25,32.6,33.9,8317500.0
2021-05-27,33.9,36.25,33.85,36.25,25837200.0
2021-05-28,36.0,37.25,35.75,36.9,15969400.0
2021-05-31,36.9,36.95,35.55,36.0,3413600.0
2021-06-01,36.4,36.9,35.3,36.6,2974900.0
2021-06-02,36.5,40.05,36.5,38.05,28115400.0
2021-06-03,38.05,38.05,36.75,37.4,3785700.0
2021-06-04,37.0,37.4,36.0,37.0,25675400.0
2021-06-07,37.1,37.1,36.3,36.65,2651400.0
2021-06-08,36.65,36.85,36.4,36.8,3201300.0
2021-06-09,36.8,37.7,36.8,37.6,5771300.0
2021-06-10,37.8,37.8,37.2,37.45,12714600.0
2021-06-11,37.45,37.65,36.65,37.0,4640900.0
2021-06-14,37.0,37.5,36.75,37.5,1672800.0
2021-06-15,37.0,38.0,36.7,38.0,10427800.0
2021-06-16,37.7,38.15,37.35,38.0,27216700.0
2021-06-17,37.8,37.8,36.85,36.95,7035700.0
2021-06-18,36.8,36.85,36.0,36.0,27151000.0
2021-06-21,36.0,36.9,35.6,36.55,26961300.0
2021-06-22,36.5,37.4,36.1,36.65,5828000.0
2021-06-23,36.75,37.4,36.75,37.15,3656200.0
2021-06-24,37.15,37.65,37.0,37.35,2701800.0
2021-06-25,37.35,37.8,37.0,37.8,3368000.0
2021-06-28,37.8,37.85,36.9,37.7,26162300.0
2021-06-29,37.7,37.8,37.05,37.7,3780000.0
2021-06-30,37.2,37.4,36.5,36.5,12196200.0
2021-07-01,36.9,37.15,36.7,36.9,4718800.0
2021-07-02,36.9,37.0,36.5,37.0,24510800.0
2021-07-05,37.15,37.3,37.0,37.3,2908700.0
2021-07-06,37.5,37.55,36.6,36.75,2397300.0
2021-07-07,36.8,36.85,36.45,36.8,2521900.0
2021-07-08,36.8,37.0,36.6,36.6,2013900.0
2021-07-09,36.2,36.5,35.25,36.0,33106200.0
2021-07-12,36.0,36.15,35.8,36.0,6399100.0
2021-07-13,35.85,36.0,35.4,35.45,5319600.0
2021-07-14,35.45,35.75,35.05,35.05,5333500.0
2021-07-15,35.3,35.3,34.6,34.75,9252000.0
2021-07-16,35.15,35.2,34.1,34.9,7082600.0
2021-07-19,34.6,34.6,33.6,33.95,8635200.0
2021-07-21,34.3,34.35,33.5,33.5,5379500.0
2021-07-22,33.7,34.7,33.7,34.0,3707500.0
2021-07-23,34.5,34.65,33.15,33.45,4462500.0
2021-07-26,33.35,33.45,32.6,32.6,6786800.0
2021-07-27,32.6,33.95,32.2,33.95,5419400.0
2021-07-28,33.95,33.95,32.8,33.4,6731800.0
2021-07-29,33.1,33.8,32.8,32.8,9224300.0
2021-07-30,33.3,33.3,31.45,31.45,14518900.0
2021-08-02,31.5,32.4,31.5,32.3,6429000.0
2021-08-03,32.45,33.8,31.5,33.8,8048000.0
2021-08-04,33.8,34.45,33.4,34.05,5395700.0
2021-08-05,34.05,34.1,32.6,32.95,6322500.0
2021-08-06,33.25,33.35,32.65,32.65,3465300.0
2021-08-09,32.7,33.9,32.7,33.9,3302500.0
2021-08-10,33.9,34.0,33.25,33.9,5341600.0
2021-08-11,34.0,35.0,33.95,35.0,12277400.0
2021-08-12,34.75,34.8,33.2,33.55,5421900.0
2021-08-13,33.35,34.85,32.25,32.25,11078100.0
2021-08-16,33.15,33.3,32.85,33.2,5582300.0
2021-08-17,33.4,34.1,33.35,33.95,5018100.0
2021-08-18,34.0,34.9,33.95,34.9,5386300.0
2021-08-19,34.85,34.85,34.1,34.7,3534700.0
2021-08-20,34.7,34.7,33.75,33.75,2548800.0
2021-08-23,34.25,34.25,33.15,33.15,4374500.0
2021-08-24,33.8,33.8,32.9,33.45,4125700.0
2021-08-25,33.5,34.8,33.0,34.8,5516700.0
2021-08-26,34.55,34.55,34.05,34.5,5473800.0
2021-08-27,33.9,34.3,33.6,34.0,5043700.0
2021-08-31,34.0,34.2,32.5,34.0,18758100.0
2021-09-01,33.8,34.2,33.35,33.4,7616200.0
2021-09-02,33.7,34.0,33.45,33.8,3453600.0
2021-09-03,34.2,34.2,33.55,34.0,3211000.0
